geoid,knoopnr,naam,lat,lon
1006495,22,West-Vlaanderen,50.91691386887236,2.91584366300217
1006496,28,West-Vlaanderen,50.91817137574671,2.955320819928811
1006497,20,West-Vlaanderen,50.818475504918574,3.460954662356573
1006498,27,West-Vlaanderen,50.85084591031511,3.426049012000028
1006499,22,West-Vlaanderen,50.791724928052886,3.215980321503407
1006500,8,West-Vlaanderen,50.79666651393141,3.16703534775023
1006501,54,West-Vlaanderen,50.8059187048786,3.236388232050336
1006502,9,West-Vlaanderen,50.801442493850885,3.187851082518735
1006503,62,West-Vlaanderen,50.79410720970389,3.26076871262741
1006504,30,West-Vlaanderen,50.79134843588803,3.269208310639555
1006505,38,West-Vlaanderen,50.780849081918305,3.277316825764696
1006506,24,West-Vlaanderen,50.775436807225866,3.23617827219488
1006507,39,West-Vlaanderen,50.78131567064161,3.205998450181804
1006509,50,West-Vlaanderen,50.80984146934959,3.327065983447866
1006513,63,West-Vlaanderen,50.79334391892344,3.368351955031984
1006514,58,West-Vlaanderen,50.79897467519447,3.362572240840239
1006515,21,West-Vlaanderen,50.79013690988646,3.370877922471572
1006516,67,West-Vlaanderen,50.778996765284155,3.378401201254166
1006517,74,West-Vlaanderen,50.776716377612814,3.373287130385775
1006518,69,West-Vlaanderen,50.784225486434586,3.366808431814933
1006519,77,West-Vlaanderen,50.77665801458501,3.333193493800616
1006520,61,West-Vlaanderen,50.77607702241055,3.33162164662137
1006521,96,West-Vlaanderen,50.81720207047894,3.425260806963744
1006522,25,West-Vlaanderen,50.81697374909735,3.425669487526386
1006523,98,West-Vlaanderen,50.80990741066892,3.430798851707322
1006524,59,West-Vlaanderen,50.76224176472712,3.453443368470386
1006525,9,West-Vlaanderen,50.77029050079661,3.443398943080364
1006527,41,West-Vlaanderen,50.8505624430003,3.003015178650316
1006528,1,West-Vlaanderen,50.82723013941987,3.046704347126807
1006529,73,West-Vlaanderen,50.77348715170461,3.43316338929757
1006530,58,West-Vlaanderen,50.81892873468753,3.023584616187209
1006531,42,West-Vlaanderen,50.82866641406548,2.956274315480782
1006532,55,West-Vlaanderen,50.84039657192293,2.937172100172932
1006533,56,West-Vlaanderen,50.853457577170516,2.930869706306228
1006534,70,West-Vlaanderen,50.78200132168251,3.38223711846392
1006535,78,West-Vlaanderen,50.787029254445855,3.37541034791906
1006536,76,West-Vlaanderen,50.73768760369364,3.351784896788254
1006537,72,West-Vlaanderen,50.74756425277416,3.372568973943713
1006538,84,West-Vlaanderen,50.76684180571026,3.393837194829094
1006539,68,West-Vlaanderen,50.76878630308829,3.418388675108536
1006540,71,West-Vlaanderen,50.75096858111485,3.430542978756312
1006541,86,West-Vlaanderen,50.749211431714436,3.410157788099605
1006542,60,West-Vlaanderen,50.718103699559556,3.355563367275352
1006543,66,West-Vlaanderen,50.76112670343571,3.399924601573304
1006544,45,West-Vlaanderen,50.80527672603145,2.945488344456488
1006545,44,West-Vlaanderen,50.8143523274674,2.938565517747932
1006548,1,West-Vlaanderen,50.881745637922826,2.620832987190404
1006549,9,West-Vlaanderen,50.91855807842367,2.624101028372636
1006550,64,West-Vlaanderen,50.9371418544507,2.654384482039173
1006551,84,West-Vlaanderen,50.90675574551563,2.675529089285533
1006552,2,West-Vlaanderen,50.90031623142628,2.681246102387729
1006553,65,West-Vlaanderen,50.88746898842856,2.642072400443376
1006554,78,West-Vlaanderen,50.86905046478308,2.65096515932788
1006555,79,West-Vlaanderen,50.87605851441772,2.675561600671253
1006556,83,West-Vlaanderen,50.83640436641012,2.65922620680263
1006557,39,West-Vlaanderen,50.83767757298325,2.664367747613608
1006558,85,West-Vlaanderen,50.83802176981485,2.665605607498016
1006559,86,West-Vlaanderen,50.84106727583479,2.670035428716895
1006560,76,West-Vlaanderen,50.86221267788509,2.619524384128174
1006561,77,West-Vlaanderen,50.85931869122,2.619424536783021
1006562,72,West-Vlaanderen,50.928107548642146,2.71561924810678
1006564,69,West-Vlaanderen,50.92715382090048,2.729469653194246
1006565,4,West-Vlaanderen,50.93800718458173,2.746324015920345
1006566,91,West-Vlaanderen,50.93363955412274,2.782391757273556
1006567,73,West-Vlaanderen,50.926451469740186,2.786745925625115
1006568,74,West-Vlaanderen,50.91858271046377,2.818782693832508
1006569,80,West-Vlaanderen,50.888409216733265,2.780626716410834
1006570,71,West-Vlaanderen,50.91904010472881,2.751279049335658
1006571,70,West-Vlaanderen,50.915646158855644,2.74328612492218
1006572,68,West-Vlaanderen,50.893703510876634,2.710291570346251
1006573,67,West-Vlaanderen,50.892150397390424,2.708060139514243
1006574,66,West-Vlaanderen,50.88779624401988,2.699236041132101
1006575,8,West-Vlaanderen,50.92097098550069,2.843594056382142
1006576,75,West-Vlaanderen,50.91074586012353,2.848372474975585
1006577,20,West-Vlaanderen,50.93972656092683,2.906636312157049
1006578,23,West-Vlaanderen,50.907003446716125,2.896310258833081
1006579,64,West-Vlaanderen,50.89842244850193,2.872683647981357
1006580,24,West-Vlaanderen,50.89468260929924,2.86415374358766
1006581,25,West-Vlaanderen,50.89646949589566,2.861250586105111
1006582,81,West-Vlaanderen,50.878653895583504,2.812524909517167
1006583,52,West-Vlaanderen,50.91349657106412,2.828357810631518
1006584,11,West-Vlaanderen,50.814206098563716,2.728889019124548
1006586,87,West-Vlaanderen,50.81435701422708,2.695828863030786
1006587,88,West-Vlaanderen,50.83885289950653,2.712212661679485
1006590,90,West-Vlaanderen,50.882679308395254,2.785510354848503
1006591,82,West-Vlaanderen,50.87211599858017,2.798465833570821
1006592,94,West-Vlaanderen,50.84844248901855,2.815704268999284
1006594,95,West-Vlaanderen,50.840165591764155,2.772705512330714
1006595,96,West-Vlaanderen,50.81732879261498,2.762580912874502
1006597,16,West-Vlaanderen,50.78459697649339,2.825598756773872
1006598,2,West-Vlaanderen,50.783760195310045,2.824650895244689
1006599,7,West-Vlaanderen,50.77736292153021,2.816942597149633
1006601,92,West-Vlaanderen,50.77305024742497,2.867085272174988
1006602,10,West-Vlaanderen,50.746595497250375,2.824047396372958
1006605,99,West-Vlaanderen,50.78251234210962,2.771760123527997
1006606,98,West-Vlaanderen,50.7975799984344,2.745245143640982
1006607,97,West-Vlaanderen,50.8108905089921,2.768348335472864
1006609,3,West-Vlaanderen,50.79690017658077,2.817021834331601
1006610,12,West-Vlaanderen,50.8402397754948,2.848773624387535
1006612,38,West-Vlaanderen,50.84507015813705,2.891895019701495
1006613,40,West-Vlaanderen,50.836696484567675,2.920156737298897
1006614,47,West-Vlaanderen,50.82032944872898,2.898134196381293
1006615,48,West-Vlaanderen,50.82565529175634,2.88472229605483
1006617,46,West-Vlaanderen,50.81168039530451,2.916020303767483
1006618,51,West-Vlaanderen,50.799452861989856,2.924402421022141
1006619,52,West-Vlaanderen,50.77032177493406,2.904844472312833
1006620,50,West-Vlaanderen,50.786248456053876,2.881312245170237
1006621,49,West-Vlaanderen,50.81262111032588,2.871807748794529
1006622,13,West-Vlaanderen,50.80424471630036,2.844514448521022
1006624,26,West-Vlaanderen,50.883094944062016,2.900774854490338
1006625,32,West-Vlaanderen,50.85501928121023,2.929900496425699
1006626,93,West-Vlaanderen,50.85248776187136,2.889429899243034
1006628,89,West-Vlaanderen,50.85202586134648,2.886917977417329
1006630,35,West-Vlaanderen,50.86077987756738,2.881071324621403
1006707,36,West-Vlaanderen,51.12113807877598,3.350311445953444
1006714,23,West-Vlaanderen,51.127960725283735,3.328035222540932
1006722,88,West-Vlaanderen,51.136764335071476,3.331335273114572
1006724,63,West-Vlaanderen,51.13124871839166,3.338317745912054
1006727,57,West-Vlaanderen,51.09029783273058,3.307999097450884
1006835,83,West-Vlaanderen,50.72898723788911,3.382197859114812
1006862,6,West-Vlaanderen,50.77089117843851,2.790630642121681
1006866,8,West-Vlaanderen,50.76211966363791,2.781248023857731
1006869,27,West-Vlaanderen,50.76092064088268,2.770777139223823
1006902,29,West-Vlaanderen,50.74488137063051,2.783613190061501
1006977,4,West-Vlaanderen,50.792261092944315,2.795665807823279
1006978,54,West-Vlaanderen,50.79068618802511,2.80479436835865
1006995,18,West-Vlaanderen,50.79905523178099,2.731333749461014
1006996,57,West-Vlaanderen,50.77958072213567,2.789332261188629
1006997,34,West-Vlaanderen,50.94103275171796,3.057931823597745
1006999,4,West-Vlaanderen,51.044952098088245,3.08820893338079
1007020,18,West-Vlaanderen,51.35847524143273,3.343085349115356
1007022,86,West-Vlaanderen,51.35768392120472,3.353093171998832
1007087,45,West-Vlaanderen,51.23298523379639,2.921225803478085
1007088,8,West-Vlaanderen,51.23674988503967,2.928778273625595
1007096,74,West-Vlaanderen,50.93328337334734,2.614948182776808
1007139,62,West-Vlaanderen,50.94029634309249,2.671850032366628
1007140,57,West-Vlaanderen,50.93674882666348,2.650033107002508
1007305,44,West-Vlaanderen,50.85324482936708,2.655145384821568
1007306,49,West-Vlaanderen,50.85927355856401,2.671218847807197
1007337,96,West-Vlaanderen,50.90513368895106,2.7116295761403
1007397,24,West-Vlaanderen,50.840711105188966,2.710300780524573
1007402,16,West-Vlaanderen,50.85162786782157,2.703197140931403
1007426,52,West-Vlaanderen,51.207934412739974,2.858007978137813
1007470,18,West-Vlaanderen,50.84153375268721,3.497926285714537
1007510,28,West-Vlaanderen,50.802140968010335,3.472472175280513
1007591,88,West-Vlaanderen,50.834036188394506,3.2676694546032
1007593,27,West-Vlaanderen,50.83466636014487,3.268563014881062
1007602,55,West-Vlaanderen,51.09950381228762,2.820779062570952
1007630,70,West-Vlaanderen,50.910531989630115,3.400988814814159
1007642,85,West-Vlaanderen,50.9067936848812,3.318741679982592
1007653,6,West-Vlaanderen,50.944325934809825,3.123182515935949
1007666,16,West-Vlaanderen,51.30768882791274,3.097743516468225
1007668,76,West-Vlaanderen,51.10900610814703,2.606779709884222
1007669,98,West-Vlaanderen,51.10774194736552,2.704614381529021
1007673,30,West-Vlaanderen,51.07677850849152,2.83520166716907
1007674,85,West-Vlaanderen,51.053676446331494,2.847772225964202
1007677,71,West-Vlaanderen,51.05880910189673,2.558687468058742
1007678,82,West-Vlaanderen,51.04329923692395,2.846028119802267
1007679,50,West-Vlaanderen,51.08609273725753,2.599657536707031
1007680,73,West-Vlaanderen,51.06775743776337,2.715059515585531
1007681,59,West-Vlaanderen,51.105857995177644,2.614679793853107
1007682,60,West-Vlaanderen,51.0682003233998,2.710087969220352
1007684,88,West-Vlaanderen,51.12516940449556,2.658184070278145
1007685,96,West-Vlaanderen,51.14232143438932,2.697076831568638
1007688,80,West-Vlaanderen,51.02502554565298,2.714781144203314
1007689,24,West-Vlaanderen,51.13602775462014,2.703934620901895
1007690,63,West-Vlaanderen,51.023555629501175,2.704046373035029
1007691,58,West-Vlaanderen,51.12149603297827,2.65942480461814
1007692,62,West-Vlaanderen,51.11177212274495,2.642506426263129
1007693,73,West-Vlaanderen,51.1501469536015,2.742048826665387
1007694,61,West-Vlaanderen,51.136802817561815,2.756012409232954
1007695,57,West-Vlaanderen,51.11142560958938,2.766193867591542
1007696,28,West-Vlaanderen,50.73461214482344,2.819326604498685
1007698,22,West-Vlaanderen,50.7459338644612,2.824621805033614
1007699,9,West-Vlaanderen,50.775158570648635,2.811602085040771
1007700,36,West-Vlaanderen,50.782802623951106,2.806579224593561
1007701,76,West-Vlaanderen,50.781111235058056,2.799734143172454
1007702,60,West-Vlaanderen,51.186564046018546,2.808682393788037
1007703,84,West-Vlaanderen,50.7912558136623,2.781411618215976
1007704,93,West-Vlaanderen,50.797936235682634,2.747283103201495
1007706,75,West-Vlaanderen,51.20084291477723,2.847828054884262
1007707,55,West-Vlaanderen,50.808472845210055,2.780581618524768
1007709,59,West-Vlaanderen,51.18358425296201,2.845770271370168
1007710,44,West-Vlaanderen,51.17438761304425,2.823452548363124
1007711,42,West-Vlaanderen,50.93816484672549,2.914041021549149
1007712,45,West-Vlaanderen,51.009914396240106,2.698981105900868
1007713,56,West-Vlaanderen,51.11355738307573,2.866368748963132
1007714,67,West-Vlaanderen,51.008993027694835,2.711282143721421
1007715,65,West-Vlaanderen,51.01005380114782,2.730329581729809
1007716,99,West-Vlaanderen,50.98803459993969,2.721358244351174
1007717,90,West-Vlaanderen,50.99272268210697,2.699825512060111
1007718,88,West-Vlaanderen,50.98945537769258,2.697194237747374
1007720,77,West-Vlaanderen,51.207118759508745,2.859286158030582
1007721,57,West-Vlaanderen,51.21323582481279,2.869998758095868
1007722,47,West-Vlaanderen,51.21260693410559,2.87054931360854
1007724,74,West-Vlaanderen,51.227846783429214,2.90319469574879
1007725,35,West-Vlaanderen,50.95797935721741,2.655117876798559
1007726,81,West-Vlaanderen,50.94314048864832,2.637331889875119
1007727,85,West-Vlaanderen,51.22168613826864,2.925532121996149
1007728,49,West-Vlaanderen,50.96925800577409,2.616452428424746
1007729,48,West-Vlaanderen,50.99066070879982,2.635896282833489
1007730,92,West-Vlaanderen,50.9980042273875,2.659915192010081
1007732,4,West-Vlaanderen,51.219325006686574,2.934861002267114
1007733,53,West-Vlaanderen,51.04698440866297,2.796048889275143
1007734,70,West-Vlaanderen,51.04006365669652,2.771154595150353
1007735,40,West-Vlaanderen,51.04019547308949,2.771985774765677
1007736,78,West-Vlaanderen,51.03820593289549,2.772394890444187
1007737,54,West-Vlaanderen,51.02041134448159,2.799753565664735
1007738,52,West-Vlaanderen,51.03745665683197,2.83710845694745
1007739,28,West-Vlaanderen,51.06678417310868,2.74247576736726
1007740,95,West-Vlaanderen,51.225963144053274,2.958375030971713
1007741,67,West-Vlaanderen,51.231307696780135,2.959848413251335
1007742,61,West-Vlaanderen,51.06332929531513,2.771096545414051
1007743,39,West-Vlaanderen,51.23195591296127,2.948141241707884
1007744,84,West-Vlaanderen,51.07307429306137,2.63303093139556
1007745,9,West-Vlaanderen,51.07318369331575,2.66066861801373
1007746,99,West-Vlaanderen,51.22896777677524,2.943975403880605
1007747,68,West-Vlaanderen,51.07334788503662,2.665089986088075
1007748,5,West-Vlaanderen,51.23873210466988,2.964149284657593
1007749,92,West-Vlaanderen,51.2472164919798,2.95652445165383
1007750,69,West-Vlaanderen,51.07465503937987,2.668271794756447
1007751,56,West-Vlaanderen,51.25540895946139,2.982950185729397
1007752,85,West-Vlaanderen,51.03830922428841,2.64042329006111
1007753,56,West-Vlaanderen,51.00478621182892,2.585659029291946
1007754,20,West-Vlaanderen,50.99062616402112,2.611954866269207
1007755,36,West-Vlaanderen,51.02581411253007,2.587302294986177
1007756,34,West-Vlaanderen,51.038590112898724,2.578916467102546
1007757,21,West-Vlaanderen,51.035810119611135,2.568219107763676
1007758,83,West-Vlaanderen,51.29713945059938,3.106763528015814
1007759,22,West-Vlaanderen,51.05726237682993,2.98075665584082
1007760,82,West-Vlaanderen,51.05469831645161,2.992573352324797
1007761,83,West-Vlaanderen,51.055729696926505,2.994432284565889
1007762,23,West-Vlaanderen,51.0213961045858,3.002816511817157
1007763,56,West-Vlaanderen,51.0156665070891,2.985813890082318
1007766,94,West-Vlaanderen,51.02026332251575,2.958379413255145
1007769,16,West-Vlaanderen,51.011975367837906,2.959448297752293
1007771,70,West-Vlaanderen,51.315893552187944,3.248641952379664
1007773,84,West-Vlaanderen,51.02027547001348,2.969848878610345
1007774,2,West-Vlaanderen,51.021587686451085,2.940684302649251
1007776,9,West-Vlaanderen,51.29671227607702,3.260717912076347
1007777,63,West-Vlaanderen,51.036816949578025,2.977433736143114
1007779,78,West-Vlaanderen,50.90989298032527,2.96494143273919
1007780,58,West-Vlaanderen,50.897931185448414,2.946707541162203
1007781,57,West-Vlaanderen,50.88595607828862,2.991696319340493
1007782,99,West-Vlaanderen,50.90504178426318,2.98357018818555
1007783,95,West-Vlaanderen,50.93728592798335,2.98412201563568
1007784,80,West-Vlaanderen,51.31993947126021,3.326559281312584
1007785,4,West-Vlaanderen,51.35354241520918,3.324526433665933
1007786,64,West-Vlaanderen,51.35280609310975,3.346043427125582
1007787,81,West-Vlaanderen,51.002296199672486,2.860136181768921
1007788,80,West-Vlaanderen,50.98657072201891,2.872541343038868
1007789,86,West-Vlaanderen,50.9741620614413,2.887308690836669
1007790,17,West-Vlaanderen,50.97524458061456,2.902088341290655
1007792,13,West-Vlaanderen,50.973914187966784,2.770564395923854
1007793,89,West-Vlaanderen,50.96024301996585,2.778777393921664
1007794,95,West-Vlaanderen,50.94817994768627,2.787555704370486
1007795,11,West-Vlaanderen,50.98429536209424,2.800725424716997
1007796,64,West-Vlaanderen,50.99653617291312,2.806786792804329
1007797,71,West-Vlaanderen,51.01563605505683,2.831181828804934
1007798,50,West-Vlaanderen,51.00945306673343,2.837188841694898
1007799,56,West-Vlaanderen,51.159305079154734,3.259793705906585
1007801,45,West-Vlaanderen,51.17294168660056,3.280897600261644
1007802,40,West-Vlaanderen,51.17950101426326,3.301834305381862
1007803,11,West-Vlaanderen,50.984091720229884,3.058275752423368
1007804,21,West-Vlaanderen,50.991669307237615,3.023240650843104
1007805,26,West-Vlaanderen,50.99571762097231,3.010712553621252
1007806,72,West-Vlaanderen,50.97791264744225,3.013008435403425
1007807,73,West-Vlaanderen,50.96659338706724,2.997324242007423
1007809,14,West-Vlaanderen,50.93968490978324,3.076635112456237
1007810,65,West-Vlaanderen,51.089900902219014,2.97816026947474
1007811,61,West-Vlaanderen,51.09082040794637,2.986835801948055
1007812,9,West-Vlaanderen,51.1178592261361,2.987107315892359
1007813,72,West-Vlaanderen,51.10812500453355,2.944647783641366
1007814,27,West-Vlaanderen,51.08197920972095,2.880913380514896
1007815,62,West-Vlaanderen,51.0782134316712,2.943261430059516
1007816,93,West-Vlaanderen,51.067578868578984,2.978983962846009
1007817,70,West-Vlaanderen,50.97833535728802,3.089060850875448
1007818,49,West-Vlaanderen,50.979173391789125,3.099611537037391
1007819,58,West-Vlaanderen,50.984375299127834,3.109921969146584
1007820,48,West-Vlaanderen,50.98276361483945,3.122357935548372
1007821,25,West-Vlaanderen,50.99462352053741,3.097802667713637
1007822,69,West-Vlaanderen,51.015594945802476,3.100505302543353
1007823,27,West-Vlaanderen,51.00908253268675,3.064335530247638
1007824,24,West-Vlaanderen,51.007606653960075,3.063294275289925
1007825,44,West-Vlaanderen,51.02761246557364,3.058577336572882
1007826,46,West-Vlaanderen,50.999550269798576,3.027044121316433
1007827,20,West-Vlaanderen,50.98551947425554,3.075418441425725
1007828,12,West-Vlaanderen,50.922656407438865,2.697587739801369
1007829,6,West-Vlaanderen,50.90302128545934,2.699826943361372
1007830,92,West-Vlaanderen,50.905057069320826,2.725957466391337
1007831,98,West-Vlaanderen,50.89587609966963,2.71970967075621
1007832,31,West-Vlaanderen,50.89255108420654,2.772589300732326
1007833,93,West-Vlaanderen,50.945723762308816,3.121556589419018
1007834,3,West-Vlaanderen,50.94676912707168,3.124735434803627
1007835,32,West-Vlaanderen,50.94865051934609,3.128943817907279
1007836,22,West-Vlaanderen,50.945834155680835,3.130796924130869
1007837,92,West-Vlaanderen,50.93672527951713,3.152660000482941
1007838,17,West-Vlaanderen,50.949707044250076,3.122348953909778
1007839,2,West-Vlaanderen,50.951915354589545,3.127328596885382
1007841,54,West-Vlaanderen,50.95792759169817,3.141607915223426
1007842,90,West-Vlaanderen,50.96410102968449,3.093344105062211
1007844,56,West-Vlaanderen,50.92200898417602,3.20853669779707
1007845,83,West-Vlaanderen,50.92227843524539,3.2292772108594
1007846,57,West-Vlaanderen,50.928107674048164,3.229889618656108
1007847,27,West-Vlaanderen,50.93545399645645,3.233194726792521
1007848,66,West-Vlaanderen,50.955459538905124,3.307866912022309
1007849,64,West-Vlaanderen,50.94546705532371,3.280077741122383
1007850,74,West-Vlaanderen,50.9634280068208,3.41400236770445
1007851,2,West-Vlaanderen,50.96506037559948,3.419530881231918
1007852,78,West-Vlaanderen,50.95564480843461,3.412751708013264
1007853,63,West-Vlaanderen,50.92485825895853,3.098604490123289
1007854,64,West-Vlaanderen,50.92643706303388,3.072906435760059
1007855,61,West-Vlaanderen,50.91023458560298,3.065008086644976
1007856,5,West-Vlaanderen,50.903936278229104,3.051791146569552
1007857,75,West-Vlaanderen,50.90018902447192,3.055957884762953
1007858,46,West-Vlaanderen,50.88006581657751,3.076406779100106
1007859,50,West-Vlaanderen,50.91053671719917,3.188389239181776
1007860,55,West-Vlaanderen,50.92009787008207,3.228510452830907
1007861,65,West-Vlaanderen,50.904640236956716,3.251063131346233
1007862,47,West-Vlaanderen,50.872505141859435,3.244966459951294
1007863,69,West-Vlaanderen,50.89136614190268,3.336253202331911
1007864,89,West-Vlaanderen,51.15629394213708,2.958576260717061
1007865,48,West-Vlaanderen,51.15401414802841,2.960873969491958
1007866,63,West-Vlaanderen,51.15922312837947,2.96942074508742
1007867,88,West-Vlaanderen,51.15383433335983,2.999056762422017
1007868,18,West-Vlaanderen,51.15171814161555,2.9989253120538
1007869,68,West-Vlaanderen,51.14796624154376,2.979302829294517
1007870,13,West-Vlaanderen,51.18193553661439,2.960716882373462
1007871,58,West-Vlaanderen,51.18222962764344,2.960639380476975
1007872,24,West-Vlaanderen,50.85608084150567,3.303569017870751
1007873,36,West-Vlaanderen,51.119031755551205,2.956762582845341
1007874,49,West-Vlaanderen,51.12772751911109,2.977624361173496
1007875,97,West-Vlaanderen,50.85415661061054,3.303330357054735
1007876,92,West-Vlaanderen,51.07535161349607,3.009616674510126
1007877,73,West-Vlaanderen,51.09333899596151,3.009407570591268
1007878,3,West-Vlaanderen,51.09388410511831,3.004154123781338
1007879,13,West-Vlaanderen,51.0953108498375,3.017823748741365
1007880,75,West-Vlaanderen,51.08376693491129,3.042151516993461
1007881,86,West-Vlaanderen,50.85569369890527,3.291264979579575
1007882,67,West-Vlaanderen,50.85132750602558,3.285297616202834
1007883,84,West-Vlaanderen,51.118483304745354,3.070800112266079
1007884,74,West-Vlaanderen,51.10787003092568,3.03822059745328
1007885,30,West-Vlaanderen,51.128713093831735,3.014254993956679
1007886,69,West-Vlaanderen,51.133725915811084,3.062317341746041
1007887,53,West-Vlaanderen,51.13941638949416,3.110802857167424
1007888,16,West-Vlaanderen,51.14662963983117,3.118619536157431
1007889,18,West-Vlaanderen,50.930749937540284,3.397270201592028
1007891,58,West-Vlaanderen,50.91535560720965,3.381577171925814
1007892,21,West-Vlaanderen,50.88392577972477,3.44982546331066
1007893,4,West-Vlaanderen,50.876963925071294,3.457876832075116
1007894,2,West-Vlaanderen,51.18000043243816,3.019007336547324
1007896,82,West-Vlaanderen,51.17075321265007,3.02398491802977
1007897,9,West-Vlaanderen,50.87183367511522,3.351816627083687
1007898,32,West-Vlaanderen,51.16062365114323,3.031990430181432
1007899,35,West-Vlaanderen,51.16843642573489,3.068145979966842
1007900,81,West-Vlaanderen,51.18037974954021,3.09585501964953
1007901,71,West-Vlaanderen,51.168714195538726,3.097192445920409
1007902,6,West-Vlaanderen,51.1548446092714,3.099236082882525
1007903,15,West-Vlaanderen,51.15695843466811,3.093143401234247
1007904,23,West-Vlaanderen,50.81156362782493,3.084362399366435
1007905,77,West-Vlaanderen,50.82525976336627,3.107531349048349
1007906,86,West-Vlaanderen,50.857420332648566,3.063096051239163
1007907,38,West-Vlaanderen,50.85805469699557,3.066998352642119
1007908,31,West-Vlaanderen,50.84451662738773,3.203151448437622
1007909,22,West-Vlaanderen,51.261310612682394,3.100832892231789
1007910,77,West-Vlaanderen,51.25664373751065,3.153097684936736
1007911,72,West-Vlaanderen,51.25009033346228,3.129801827618382
1007912,52,West-Vlaanderen,51.23310102241013,3.138141844964032
1007913,64,West-Vlaanderen,50.86488556862163,3.18716822656797
1007914,60,West-Vlaanderen,50.86361510555187,3.151332467211674
1007915,34,West-Vlaanderen,51.28819795471639,3.088016312168056
1007916,95,West-Vlaanderen,51.273252102952775,3.090341457488053
1007917,30,West-Vlaanderen,50.8594819621138,3.122166657315519
1007918,96,West-Vlaanderen,51.308962702834954,3.192470892869251
1007919,30,West-Vlaanderen,51.304970181808905,3.172081975748513
1007920,40,West-Vlaanderen,51.295057917502035,3.194170942659562
1007921,5,West-Vlaanderen,51.2938758956078,3.201943435521117
1007922,59,West-Vlaanderen,51.29443421216464,3.204909947460986
1007923,94,West-Vlaanderen,50.841116403388654,3.163369430647016
1007924,45,West-Vlaanderen,51.28453269879385,3.207475609639115
1007925,99,West-Vlaanderen,51.27037898218677,3.210970794866134
1007926,1,West-Vlaanderen,50.87257718062805,3.264698806836706
1007927,61,West-Vlaanderen,50.864077765461445,3.271980417866505
1007928,78,West-Vlaanderen,51.268222329894634,3.193969742519187
1007929,10,West-Vlaanderen,50.83210594469648,3.260300849162612
1007930,93,West-Vlaanderen,50.83241860216826,3.261832643532616
1007931,63,West-Vlaanderen,50.84697494527646,3.245083101839355
1007932,36,West-Vlaanderen,50.84152855135808,3.227924283434038
1007933,12,West-Vlaanderen,50.775579210661924,3.033905189184161
1007934,31,West-Vlaanderen,51.22459440863239,3.213578399932117
1007935,62,West-Vlaanderen,51.23317496626331,3.199167754450166
1007936,47,West-Vlaanderen,51.218060031793584,3.186724760199488
1007937,54,West-Vlaanderen,50.7776063279649,3.041460319380355
1007938,61,West-Vlaanderen,50.77637129029148,3.04254647151479
1007939,5,West-Vlaanderen,50.78799662183442,3.008161876374986
1007940,97,West-Vlaanderen,51.24201271989368,3.249414925726726
1007941,50,West-Vlaanderen,51.23051285145344,3.248943903464796
1007942,30,West-Vlaanderen,50.79880913824863,3.007492257729082
1007943,10,West-Vlaanderen,50.814600578633744,3.000818041941676
1007944,66,West-Vlaanderen,51.274151658876924,3.22349538561614
1007945,46,West-Vlaanderen,51.29430566506868,3.256940031718029
1007946,34,West-Vlaanderen,50.787447895614434,3.080086753945776
1007947,71,West-Vlaanderen,50.79331921835241,3.117273207190967
1007948,28,West-Vlaanderen,51.2488467949649,3.283109253005035
1007949,71,West-Vlaanderen,51.25099866953636,3.289695632685233
1007950,26,West-Vlaanderen,51.27896866944822,3.29208306315749
1007951,75,West-Vlaanderen,51.29619609771351,3.31219714206789
1007952,48,West-Vlaanderen,51.295129158080286,3.320239720341387
1007953,24,West-Vlaanderen,51.29140435924117,3.333792489118209
1007954,8,West-Vlaanderen,51.29169724704957,3.335995516020472
1007955,68,West-Vlaanderen,51.26115796002305,3.340329930169243
1007956,58,West-Vlaanderen,51.25305027181392,3.341770594199981
1007957,21,West-Vlaanderen,51.2127308132021,3.152926813940979
1007958,1,West-Vlaanderen,51.208116263168314,3.155769097635548
1007959,8,West-Vlaanderen,51.20727170738108,3.156433195927768
1007960,90,West-Vlaanderen,51.17868314169141,3.145022418559156
1007961,59,West-Vlaanderen,51.17159279406605,3.186234339532456
1007962,94,West-Vlaanderen,51.17306993438358,3.16253890520675
1007963,76,West-Vlaanderen,51.16957217634717,3.121813714882753
1007964,96,West-Vlaanderen,51.154885440424295,3.134291252865087
1007965,97,West-Vlaanderen,51.15812426417795,3.182568935752891
1007967,54,West-Vlaanderen,51.19562865164093,3.267264568738555
1007968,84,West-Vlaanderen,51.185207176613225,3.271270502123017
1007969,82,West-Vlaanderen,51.17827308174899,3.232455003159949
1007971,89,West-Vlaanderen,50.82429182918945,3.26074318781857
1007972,73,West-Vlaanderen,51.194474089505405,3.321281532976524
1007973,39,West-Vlaanderen,51.19441978166131,3.352220650453672
1007974,32,West-Vlaanderen,50.79825680792325,3.259440865426046
1007976,83,West-Vlaanderen,50.83075277173562,3.265728555699239
1007977,14,West-Vlaanderen,51.1419350760978,3.154439773074711
1007978,10,West-Vlaanderen,51.15245889444253,3.176496490469787
1007979,73,West-Vlaanderen,50.83187515294694,3.268126771695707
1007980,66,West-Vlaanderen,50.83529227034325,3.269277958450926
1007981,95,West-Vlaanderen,51.113668673704005,3.175982204854138
1007982,25,West-Vlaanderen,51.1751865844606,3.211614242750473
1007983,93,West-Vlaanderen,51.176827926271265,3.227547361504461
