begin_geoid,end_geoid,lengte_m
1252854,2334356,5112.602132061433
1252855,1252555,1853.0598707154413
1252855,1252851,2130.838723968411
1252855,1252895,1178.094794392724
1252857,1252840,2556.2877371001387
1252859,1252598,6955.4221405456165
1252860,1252859,3279.3317769764685
1252860,2344372,1230.3257197053385
1252861,1252863,958.7062200827645
1252864,1252619,599.3549826665538
1252864,2334355,3694.892135179206
1252865,1252807,1650.4121013553104
1252865,2334335,4186.686895544456
1252866,1252616,3495.559486133466
1252867,1252580,2789.944515374923
1252867,2334349,2861.363460739177
1252867,5173,2782.5502955607612
1252868,2334363,1844.0153947233637
1252869,1252779,2785.1721861024807
1252869,8820,6185.546995619496
1252870,1252803,1663.705791665412
1252870,1252828,776.1100573427123
1252871,1252744,4283.1507013267155
1252871,1252780,7780.61985890392
1252872,1252817,2999.649651251716
1252873,2334350,2813.573250156735
1252874,1252573,4844.216221287654
1252874,1252804,3975.032755924278
1252875,1252685,1815.5843849053717
1252875,2665110,1421.7264192474931
1252876,1252550,2639.8342837466084
1252876,1252551,7917.84014398941
1252877,2334336,3379.7911302266307
1252878,1252774,4337.142925799502
1252878,1252786,2766.83030717609
1252879,1252676,2078.110952954425
1252879,1252680,4709.195680605139
1252880,1252762,3659.267379749352
1252880,1252840,591.047339669718
1252881,1252760,595.1158249618416
1252883,1252560,660.3528864212449
1252883,1252688,6785.360188250987
1252883,1253047,2661.4271397047905
1252885,1252800,2479.991702720679
1252885,1252833,1198.9756941900769
1252885,2334347,2895.2261681494424
1252887,1252796,4618.882139782381
1252887,1252846,10767.052317363246
1252887,1252890,6361.369965239827
1252888,2334345,5055.948844285153
1252888,2334348,2001.6808142326306
1252889,2334333,1773.037206341156
1252890,1252593,1571.3533298507145
1252890,1252892,680.6952962243873
1252892,1252841,5802.3355193925145
1252893,2334359,1867.7491387388388
1252894,1252595,3490.4496646033213
1252895,1252556,2055.511796861561
1252896,1252711,5390.946788399119
1252896,2334332,3654.764818846915
1252896,2334358,2239.1872664450125
1252898,1252836,1636.4664090266176
1252898,1252842,3281.8494891871683
1252898,2334358,3146.1116487783893
1252899,1252848,427.16940137142126
1252899,2334353,421.5424746138409
1253041,1253049,715.0681801617144
1253042,3728356,453.4517207927861
1253045,1253051,5505.984974810363
1253047,1253053,3015.8200432194867
1253047,1253056,4843.4023125125295
1253049,1252818,2625.7717063152186
1253049,1253060,3923.415186563833
1253053,1253050,1511.4209715147792
1253053,1253055,954.2240083020474
1253054,1252554,3513.3330956158584
1253055,1253042,4502.957891985419
1253055,1253064,474.88214161867245
1253056,1252850,4147.055575054526
1253057,1252817,1556.1187873056158
1253057,1252872,2360.260220346897
1253058,1252712,1980.916515233023
1253058,1253041,2251.458249354585
1253061,1253041,2783.1066231794925
1253062,1253056,3986.564616469782
1253063,3728356,1662.4878711190916
1253064,1253058,659.4721144466591
1263066,1230243,296.8395110767839
1283068,10189,4483.961490116423
1283068,3407988,3401.0832520816402
1283068,9975,1738.5570838949006
1294,1237,3215.6198991411807
1303070,5151,156.91332320977014
1320,1523,967.0132128856447
1323081,3618219,2108.0929059669193
1323081,9450,131.5859456106941
1328,1365,1617.8322434208965
1365,1440,1237.4454366285136
1437,1237,1013.6229862132159
1437,1694,1456.2981662344505
1453775,1230278,3381.6441203885765
1453796,2590,3307.487582926975
1453798,1252616,2806.6031332379807
1453799,1252585,2941.6948526704373
1453805,10090,2916.6633932799273
1453806,3318,1147.089718676875
1453818,10120,895.7395602564831
1453830,1252866,2772.045335762891
1453839,1253048,556.5045580306821
1453842,10042,3604.8438817200295
1453842,10046,4715.816167781239
1453844,3321,1479.009916951403
1453846,1252633,2811.2806633541304
1453849,2749,3452.528979598033
1453851,1252683,3086.423621836092
1492,1008147,1352.210120255532
1492,1328,2906.0631323432476
1531,1628,3757.851851204736
1597,1441,1325.652652878872
1597,1608,1497.1303370639816
1597,3116873,2409.582686147571
1601,1309,1074.2829475546316
1643918,2104,2951.0393854824815
1643919,1643918,2793.427072868437
1643919,1643920,52.58894380954483
1643920,612,1355.8080579705995
1693948,2374,3886.2880151612576
1693952,1230245,1122.665065567644
1694,1193,1831.6922591792886
1717,1628,98.61301272257886
1728,1531,262.219625614347
1793998,2286,2111.0786768340163
1793998,2330,5024.038820588984
2064,1018255,941.1145939380496
2064,2171,1530.143314555569
2064,3026726,2263.909168851639
2064180,2064179,1353.9933000245917
2064181,2064180,2715.2126883886913
2072,2330,3171.8029157644523
2072,9429,2187.4688540037455
2078,1018752,14.017349691831052
2078,9434,2565.0007772022363
2092,2215,2426.9513853932817
2092,4239393,2058.5689212527896
2094,2092,1557.6990312319897
2094187,9461,1465.3817489380326
2097,1643918,1606.2539002830724
2097,2094,805.735420019007
2097,6639,2850.869394706113
2104,2215,1077.3209385782366
2104,4239396,2048.3800139907753
2121,1018224,589.1667727568622
2128,1230214,1900.026071293279
2135,2134,581.4916845772312
2135,9833,2806.4202081658514
2141,1018239,4503.9530172409395
2141,2134,405.32022446284014
2141,9832,1928.3399141986504
2155,2150,2963.260999189967
2159,2155,1569.9267296123153
2159,9618,5006.292430899397
2164205,1230316,2272.2992880959996
2164205,1252558,3830.140691015187
2171,1018255,263.6180604958619
2215,4239395,6287.486581960848
2229,1230326,82.26990002853564
2229,2287,3971.409172977413
2229,4239398,86.91946133399968
2237,1230214,435.3679870217069
2237,4239401,2719.3882641014084
2274228,2274229,3023.6454568954837
2274228,670,1903.8958458965424
2274229,2274230,1124.7759790167063
2274231,2274230,3824.5920187861057
2274231,2274232,190.33413550268244
2274232,2274233,353.8348970778126
2274232,662,2259.592103022865
2274233,2274231,160.27696253709934
2274233,2274234,1358.182333308029
2274234,2274236,1937.0395386991631
2274234,654,990.5075390399178
2274235,9265,349.5150233646563
2274236,2274235,2131.6300543716197
2274236,2274237,6486.837754365127
2274237,2274238,2060.637824775522
2274238,4079050,3090.750175313215
2274239,9264,1732.9994396522488
2274240,1018755,3754.980882249418
2274240,2274242,2777.159558869563
2274241,2274242,1693.7614512516275
2274241,2274244,3232.430113679772
2274241,9049,1882.494342028328
2274243,2274242,1658.4061897502716
2274243,8652,3634.126676002557
2274243,8817,1497.4401803244155
2274245,2274244,1086.494785950581
2274245,2274246,4071.870501593547
2274246,8649,3373.8517547979823
2274247,2274246,1016.2583210011695
2274247,8644,3556.9764710708287
2274247,8813,3700.3642978084818
2274248,2274253,3431.0549481784
2274249,2274248,388.9891912747007
2274249,2274250,2177.69060149256
2274250,8653,2048.431143791941
2274251,1100402,3500.6149655149607
2274251,2274250,810.0092226701095
2274252,2274249,2581.5276451405925
2274254,2274257,1317.390743285538
2274254,8653,59.346542436005436
2274255,2274256,42.88930058992632
2274255,2274257,307.2121592949461
2274256,8654,1057.4794525815892
2274257,2274256,306.6269693256466
2274259,1018770,1616.3168389428185
2274259,2274258,3217.791594540614
2274260,2274265,1410.772594345263
2274261,2274260,5322.697896745652
2274261,2274262,942.7672891314986
2274263,2274262,3178.1332867224005
2274263,8537,2197.327255991828
2274264,2274265,83.54733744731448
2274264,2274268,4674.917991821042
2274264,8538,4872.224067637065
2274265,2274266,2307.470270273321
2274266,8535,2036.9055920455655
2274267,8538,1304.6754287124504
2274268,2274267,1854.3394206350636
2274268,8462,2056.654086220299
2274269,2274267,8464.098064138718
2274270,2274271,874.2281675012714
2274271,8463,1592.7114853123799
2274271,8465,1023.4757068255711
2274272,2274270,587.4316978495359
2274272,8465,763.2687802346305
2274273,2274272,899.4558151796887
2274274,2274273,5822.774788396218
2274275,8462,1724.4593180987492
2274278,2274275,1060.5508628952273
2286,2288,1391.3772560866973
2287,2286,221.1675634852243
2288,2292,1538.6636820851354
2288,2956710,2494.545449658047
2304324,10078,374.99135235698407
2304324,1230218,4537.389055995745
2330,2956710,94.0109914473375
2334328,2334329,607.8660903985858
2334330,2334328,2504.5552847656495
2334331,2334333,3083.602411960913
2334334,2334340,1667.211603378456
2334335,1018810,2762.9022910714757
2334335,2274239,3101.6284360921613
2334336,2334337,2882.720145825082
2334337,2334338,2014.5806843829164
2334338,2334339,1050.036919250614
2334343,2334338,658.0549146049631
2334344,2334332,2323.227418978835
2334346,2334351,371.336754181074
2334346,2334356,1442.068970113451
2334348,2334345,4375.340753307744
2334350,2334351,3072.8160390003695
2334353,2334352,1708.308583983436
2334355,2334354,587.5110649704918
2334357,2344373,2441.307533819157
2334360,2334361,5381.216330977161
2334362,2334363,2202.215999303962
2344372,2344373,1541.3500722710723
2374,1473871,357.9642963640162
2380,1230248,2852.520785281131
2380,3408047,4367.392185841188
2396,10046,1397.2821927937227
2396,1230222,3457.405349027635
2442,2690,1105.8243446945514
2442,2757,1850.9103093527901
2442,4906,6182.323893420193
2464402,2464403,2409.2955085833737
2464402,8738,1467.3419881807051
2464403,8724,1576.7446479097703
2464403,8732,1189.8210662677923
2464404,1018262,1771.607723437216
2464405,2464406,2010.3194301450085
2464405,9190,1076.7497500802579
2464406,8989,1928.8869397587848
2464407,2524958,2175.976385946244
2464407,9198,5581.856538693102
2472,2480,3015.9393993724493
2472,2757,1667.1146221994832
2492,1230219,247.21981410836028
2495,2492,1946.9492227432117
2495,2506,4701.989482695631
2506,2507,415.73407892160446
2507,1230276,2385.301957112417
2507,3799,1638.7197463945029
2517,2590,3359.409546129616
2517,5162,4655.822650467395
2524897,2524896,1019.0199106797909
2524898,2524900,2143.68462730546
2524898,2524901,2924.310603640384
2524899,2524896,1765.2063042369095
2524899,2524898,456.82852172398805
2524899,8535,2011.5897472759395
2524900,2524897,2588.488605141734
2524901,8533,2081.0845025086924
2524903,1018782,602.9106567318879
2524903,2524902,1848.8520668655897
2524903,8647,2697.8686463158097
2524904,2524906,2405.1369443385506
2524904,8533,406.43908707670334
2524905,8642,2828.257172371899
2524906,2524905,1815.1881590799546
2524906,2524907,2205.487284936851
2524908,2524909,4336.778605213846
2524908,8528,1831.847031333937
2524909,2524901,1280.4271749470954
2524909,8531,1365.828014707791
2524910,2535061,1365.2714527934866
2524911,8803,1694.4580264734755
2524912,2524913,1549.416349573827
2524913,8807,2219.748367654186
2524913,8808,892.9582790893166
2524914,8801,2040.3777114408686
2524914,8804,3712.6754970740567
2524915,657,911.4180501472775
2524916,2524915,3570.5413391820557
2524916,2524917,1518.9085764796978
2524917,2524983,2404.8695654545727
2524917,664,2898.0969616273637
2524918,2524919,3256.4746516900177
2524918,664,2190.650244855824
2524919,4079050,908.1517398439369
2524920,2524919,501.5018642805747
2524920,2926705,3887.8000825121585
2524921,2524920,2889.544237928531
2524921,2524922,29.764547828114864
2524921,666,2105.6739172321313
2524922,2524923,1448.1428060594951
2524922,657,1746.560266921632
2524923,659,888.8530728239581
2524925,672,1257.158151235564
2524925,9261,3820.497373099009
2524926,2535058,1294.6502009316944
2524927,2524926,1969.1928578728268
2524927,2535059,1049.6897347814402
2524928,2524929,199.18659892360523
2524928,2524932,3443.9702615055203
2524929,2524935,3639.9314876867334
2524929,7026,151.12126565107192
2524930,2524927,1619.7803068556336
2524932,1018791,1924.7127220359628
2524932,4079075,1321.9996448582353
2524933,2524931,4809.953408388476
2524933,7026,2004.4964640992719
2524934,7028,110.72499740344975
2524936,2535029,521.8696522064533
2524936,2535035,1930.9331975872224
2524936,2555072,1164.617555616471
2524937,2535021,2038.0701843412523
2524938,4079073,1592.4096222241444
2524939,2524940,56.05669659702422
2524939,4079072,1363.1901897088733
2524940,1018781,3325.0961534739545
2524942,1018781,2959.128899738073
2524943,7418,2236.264286952124
2524944,2524943,2749.7644165720494
2524945,9248,142.25198157658957
2524946,1100399,2913.5064557653873
2524946,2524945,110.49004047996091
2524947,1100399,258.18098500751887
2524947,2524948,3667.1606424810425
2524947,9230,2331.394933988975
2524948,9238,1486.5012029986349
2524949,2524950,1128.7722830535156
2524951,7372,2104.1247081616557
2524952,2524950,709.895067031216
2524952,2524951,2630.8131618153375
2524952,2524954,4000.1918293823705
2524953,2524950,1286.9446456911921
2524953,4008993,1224.9219389728855
2524954,8775,1830.6340961211292
2524955,9006,1193.3539393118035
2524956,9001,3162.584688570014
2524956,9004,4306.443796676494
2524957,9001,2758.4142070517933
2524958,8999,1243.7345083955086
2524959,9204,2589.2886287348824
2524959,9433,306.190302366103
2524960,2524961,1241.215196301418
2524960,6374,1696.004220081633
2524960,9218,1565.961211230197
2524961,9219,2561.058651705767
2524962,1018819,4611.045370909699
2524962,8452,2400.274438659059
2524963,8452,2728.1700145630084
2524964,9459,4414.2364123808175
2524965,2524964,828.9449655915595
2524966,2524965,1201.5798713878332
2524966,2524967,3339.442383777586
2524966,9458,1390.2091112542248
2524968,2524967,1992.6488652640212
2524968,9248,1843.4394965727543
2524969,2524965,4864.807193695776
2524970,2524971,674.1515213388706
2524970,9464,821.6632740543263
2524971,2685114,1504.4078698643305
2524972,1018788,412.3628707523021
2524973,2524972,708.2210429330783
2524974,2524973,1629.6794863932073
2524974,9253,1948.577516462501
2524974,9254,1387.2447521418808
2524975,1018818,4054.4520715431913
2524975,2524976,112.85165791723055
2524975,668,167.82877804912926
2524976,1018833,2530.48282410509
2524976,668,47.330636536474685
2524978,2524977,4049.4601561703616
2524979,2524980,3128.1391034017306
2524980,2524981,3012.89295951422
2524981,1018818,2692.143203279396
2524981,2524983,1275.7484147785556
2524982,2524983,4327.192016141032
2524982,9260,1013.3726330214536
2524984,1018748,980.9376177749191
2524984,1018775,750.2938769426911
2534986,2534988,1293.389960550077
2534987,2534988,110.77389784361685
2534988,6887,594.865334912605
2534989,1018760,1393.0979572988022
2534989,6887,706.069135992971
2534990,7061,334.3383661357311
2534991,2534994,3180.7696225998416
2534991,8802,812.3716261787622
2534992,10827,2673.9129316177446
2534992,1100400,678.8032032922877
2534993,8635,1917.1150420315198
2534994,1018754,2375.691295644829
2534995,2534996,1518.1564843401084
2534997,2534998,1131.8255243271533
2534998,8635,2669.512252551807
2534999,1100403,3248.437219114934
2534999,6879,2194.0247700413734
2535001,2535000,547.0827833963144
2535001,6879,3171.068800160699
2535002,2535001,1900.0529262762723
2535003,2535002,88.76701391953208
2535003,2535004,103.76342751319372
2535004,2535002,84.26183389584806
2535007,2524930,3111.1818884878207
2535012,6934,1856.608509756537
2535019,2535048,1358.1591288290388
2535035,2535044,2215.906662648112
2535044,2535021,2272.2790039440597
2535046,2535029,466.1748647820235
2535046,2535055,518.7868812891486
2535047,2535048,3811.3415647108914
2535050,2535059,1264.116019962407
2535053,2535012,866.092110495698
2535055,2535008,2803.069501951388
2535055,2555072,1331.3767195934952
2535058,2535053,2299.1770804355233
2535059,2535058,2016.6206801097658
2555072,8460,282.32681479024575
2565074,5697,1568.3982936987272
2575075,1230331,209.2567541479509
2585076,6159,35.55957306185589
2590,1230254,3978.477784828567
2590,1230281,2832.608982050022
2675111,1252784,858.1846851075201
2675112,1252784,1886.4609980846474
2685114,1018809,2.463561649320061
2685114,2524972,796.5552793382179
2690,1230216,5931.731105114893
2690,1230329,1289.0170901249483
2695115,3408071,623.0336487598865
2700,2480,3621.140575188283
2700,2704,1365.1051615301599
2704,2774,1318.1019476100994
2749,2442,3199.593962070147
2749,3408047,4313.692981081067
2757,3408056,1349.7233658980742
2774,1230388,213.61089364511022
2791,10096,2156.2321724646977
2792,2791,1240.6377524913944
2794,10083,2291.9413974996664
2794,2959,2015.6069104081525
2802,2794,2914.979154485885
2802,2806,3786.6755913704274
2806,2807,1162.6436411988223
2807,4249403,3329.0455138378065
2820,3408029,3162.639918589985
2831,3408006,2546.1060595286904
2837,1230372,6237.696267339414
2837,2831,1289.1633164037617
2854,2872,2381.1817016793048
2855,2854,962.5283623332886
2855,3824,709.0109934146514
2862,1230377,2598.1317043825543
2872,2862,2466.325266121174
2880,1230372,2676.2140674491257
2880,2872,3091.44175574261
2914,3134,2807.7721185055407
2926705,666,3519.0383240773513
2931,2932,616.9432783187859
2936706,10007,1705.6845942676455
2936706,10009,1569.7577063407164
2938,2931,3806.804864302209
2938,4216,1996.820097385219
2956710,9622,3056.08536789582
2959,2792,687.4492990240276
2959,3408023,824.2323350696603
2961,1230370,866.9205437465807
2977,2807,765.7729922487094
2977,2820,6930.799648314731
2977,3133,3876.724100071367
3026726,2072,1488.8828606310074
3026726,9428,509.1392574122816
3036728,9680,1848.9742657716365
3046729,1230266,1722.3129225754105
3046729,2565074,596.8287130422876
3046729,5676,6117.4992121752575
3063,3206,1300.5390651697485
3064,1230375,3792.1791748922465
3064,3063,1113.5251489604407
3076732,1230354,2493.1583911780117
3076732,1252874,2507.916045511191
3076732,5456,2310.450788586977
3076732,5661,3828.7603393488066
3116873,1003,572.3260928290289
3116873,1447,3287.040874392334
3116874,971,1573.0104330940967
3118,2806,2884.222602409943
3118,3212,2122.1252106176244
3133,3134,217.8191160938044
3134,3166,1338.7366462655216
3166,1230262,2507.5481531984046
3176,3063,1438.4770240869664
3176,3118,2095.8791928968144
3206,2914,1918.8161622092425
3206,3212,2318.467796469651
3212,3133,1209.2494413317122
3219558,9984,3498.2930800254917
3219558,9989,3802.5122822600283
3219558,9993,2686.0347424849137
3234,10142,4463.054822770413
3234,3235,363.59039930275463
3234,3389,3585.0990365093276
3235,3672,2914.5571303462716
3250,10161,4853.77880856719
3250,1230211,2040.354646055346
3250,3254,978.862360790572
3254,10140,1939.6547975622807
3267,10112,3006.5165433601946
3267,3275,5373.841463894375
3275,10111,4549.629287544156
3275,10115,4036.1558071548984
3275,3408049,2540.951767388065
3286,10117,5099.504612995744
3287,1453805,3318.562619437112
3287,3286,435.15006372509083
3289,3287,3956.4810158690593
3291,1230250,2998.5812998424976
3291,3289,1195.8747980814826
3291,3582,2677.9382284655335
3300,10128,3431.7929795927057
3300,1230250,2664.57260874104
3306,3300,3939.27247083413
3318,3499,1548.3763207177576
3321,3318,2716.0070699049384
3340,3338,862.4861826815653
3357939,8791,3760.4773191565446
3366,3361,1661.326878486119
3366,3672,1175.069119818771
3389,1230237,4627.2578331343375
3389,1230386,1301.5500336804967
3397,10136,2558.805581215224
3397,1230244,7029.97025252943
3407979,4502,2350.4214270174866
3407980,1230364,363.925906701309
3407980,3407981,1012.5186967341142
3407981,10017,2087.1178880132297
3407981,3407995,2390.5754000762604
3407982,1230209,888.5396918881372
3407983,6154,1411.0268489562527
3407984,3407995,961.4222850711776
3407985,1230289,1186.43086999622
3407985,3407999,1938.9714471445636
3407986,10140,1373.1740792342628
3407986,3407982,1489.7666401097283
3407987,3550,4240.663938360491
3407988,1230371,1460.4738140490604
3407989,6520,1381.1364123114593
3407990,1230247,800.7872713724471
3407991,3407989,1460.7946513752704
3407991,3407990,2152.2227882510315
3407992,1230322,1074.1249586639678
3407992,3407991,2706.1867888794854
3407993,6436,2757.8918488481636
3407994,3407993,1708.0607052273588
3407994,6523,2080.7952810157317
3407995,10181,778.1667585786437
3407996,1230300,697.5363940051262
3407997,1230293,259.0665020725361
3407997,3407996,2262.9522187788384
3407998,3340,363.3892649405827
3407998,3408071,3386.244223969508
3407999,5269,808.5690395154509
3408000,3407997,3043.519658308387
3408001,1230392,2750.5089737485982
3408001,3408000,124.59150856136723
3408002,3321,1760.2628300142562
3408003,3408004,1548.5767404129326
3408003,679,1486.0781957251684
3408004,3408005,2903.669876931643
3408004,3408045,2552.558144705518
3408005,5676,3686.035080143307
3408006,3408007,288.30755428868207
3408006,3957,2942.397206820595
3408008,10070,4230.241097521087
3408008,3408009,2820.7968480917316
3408008,3408013,1875.5751816266156
3408009,3907,251.7312343069793
3408010,1230239,2950.8050426727063
3408010,3618219,3275.8510992371025
3408011,3408012,50.03846747159174
3408012,4115,4066.8746065896403
3408013,1230373,1814.5557185656235
3408014,2495,3938.4130370254993
3408014,3408008,3264.1172629537923
3408015,3408009,2761.947619947955
3408015,3408014,1202.4711715675687
3408016,3618218,1186.0149892469321
3408016,9448,1958.6970094701794
3408017,3408050,2094.897152542961
3408018,3408007,1599.3598145920164
3408019,3407984,1644.5816635208755
3408020,3408021,4147.353004443164
3408020,6678,618.5827533571053
3408021,6676,1388.0146187789255
3408022,1230290,1616.2218901054525
3408023,2961,1711.1403763829512
3408023,3408024,1548.1396142615602
3408024,10098,1366.1007453556765
3408025,4972,3490.6056314768616
3408026,3408025,3180.9857115287537
3408027,4022,2285.467863977775
3408028,3408015,1519.052349958229
3408028,3408027,1713.9392912758403
3408029,2831,1425.7070767214593
3408029,3408007,1859.5237613310833
3408030,3407983,46.46122078464627
3408030,6149,1060.7866873887756
3408031,3407988,66.62224658236683
3408033,3408046,789.9491774559709
3408033,3408047,1548.3622141988074
3408034,4416,1402.7736594636506
3408035,1230284,4021.8183463543974
3408035,3408034,533.4350512007031
3408036,3408022,3727.132148272782
3408036,3408035,2493.787149947812
3408037,9443,1409.383425360066
3408038,3408037,3336.5154160457255
3408038,9441,2141.009285754582
3408039,3408022,2357.9642619018164
3408039,4171,205.76902513285367
3408040,9465,3734.610552347873
3408041,3408042,3093.0058084820907
3408041,5985,2409.144519621573
3408042,3408054,1414.7310852249768
3408043,3472,1355.3873351227885
3408044,1230371,710.4885012854294
3408045,9860,2387.2523654733377
3408046,2544,4060.764754801039
3408046,2774,4124.519833579857
3408048,3408050,3287.679342761321
3408048,5566,2422.6938562462933
3408049,3408053,2840.8621294466498
3408049,3472,413.6675360087168
3408050,9680,200.06000795420434
3408051,1230272,2254.4216408342527
3408051,3407987,431.2433730386245
3408051,3408043,4695.792897216423
3408052,2470,2319.392451765919
3408053,10115,1243.8707806863922
3408053,3477,3250.2407101272825
3408054,3408040,2312.390744178008
3408054,3408055,1558.8006726826716
3408055,9465,2214.568834437722
3408056,2700,612.0967696542983
3408056,3408033,3041.455877498629
3408057,3408060,965.1445159183467
3408057,3708333,698.9972080121364
3408058,4216,1031.302240103504
3408058,4413,782.591891887407
3408059,1230298,1664.322135394155
3408060,10181,4277.223530670809
3408060,3408019,2554.0480559314765
3408061,10177,688.866324935886
3408061,3407984,1735.5544266210652
3408061,3408059,2316.2357547332613
3408062,1230338,1937.3550176421572
3408062,3408065,976.4454392624599
3408063,10180,1286.2497975528354
3408064,3408035,1370.2256723183473
3408064,3408067,1441.1252995835073
3408065,10175,772.8447126911219
3408065,10176,2361.504329077519
3408066,10162,730.5181514640184
3408066,3408063,3980.2693518280216
3408067,3407979,173.78580493421842
3408068,3407979,6195.207967699893
3408068,4043,2520.6529516535684
3408069,10152,800.4747980691219
3408069,1230371,3489.3779060530032
3408071,3408002,2140.7693415668045
3408072,3407998,1784.025536531985
3415,1230381,1298.4126887282036
3415,3235,4530.875320154438
3438,3254,2186.3529833980087
3446,3438,3075.593536517843
3450,3267,5549.499064181648
3450,3446,752.4676525343095
3469,3407987,3021.156182042059
3469,3408043,2034.0337532097587
3469,3582,5032.895335754513
3472,3588,1340.5487688935857
3477,1230389,204.33243215629898
3477,3286,2394.3059832595964
3492,3306,1361.4761373568097
3492,3321,2781.713710653754
3499,10120,926.0493572443002
3499,3306,1364.3977062264826
3525,1230304,2104.259870939556
3525,3450,4450.120071285205
3550,1230250,3806.9483423011766
3588,3582,1239.5772419398604
3599,1230381,6575.9588348306615
3599,3600,844.1775475412097
3600,3608,2661.8325528000187
3608,1230385,65.57796994976985
3611,3550,2703.8807383071376
3611,3612,433.7282267056902
3612,3698,2882.3071500641045
3616,3612,2595.556159040274
3618218,3928937,1238.800683883667
3618220,3618221,576.3014562566444
3618220,6594,1151.4711531900057
3618220,6632,881.2152678504976
3618221,3618222,3913.2896702245807
3618222,1018815,65.90014506316788
3621,10127,3157.9696650043206
3621,10128,785.8655842844029
3621,3616,2880.7168086256547
3627,1230390,1473.914274358726
3627,3621,2333.2479959808024
3628226,9960,5537.330664975164
3628226,9961,3547.5760065553814
3628227,9980,2396.857402324554
3628227,9982,525.6865085080308
3628228,9804,2011.4115535599062
3628229,9590,1286.595257036073
3628229,9810,719.9599232772931
3628230,4109258,4584.628229429113
3628231,3408031,6518.637219054334
3628232,9767,1464.3340942930279
3628232,9769,2094.950144213853
3628233,9769,2195.504941321403
3628233,9777,5371.401483133099
3628234,3628235,969.7483662605304
3628234,9757,1951.8739128625537
3628235,8187,2743.843562245536
3628236,3628240,1531.7434722113828
3628236,8183,2369.3247695028076
3628237,10001,293.63627944274924
3628237,10188,1724.4723488429513
3628238,10000,1720.5794494789072
3628238,3628237,1917.1235175420597
3628238,6676,2593.9291636704634
3628240,3628239,112.50004593597637
3628240,8171,3922.451825740085
3628241,3628242,2484.279227831863
3628241,9898,1016.0938743217091
3628241,9904,1506.5173694415496
3628242,9896,1235.0475491708366
3628243,3628244,413.6960723700614
3628243,9701,2991.3731065937004
3628244,1018200,2176.7436144004546
3628245,9931,1555.0509797260006
3628245,9932,2115.7910291775443
3640,3340,1742.4451147093478
3647,10126,5108.149183914784
3647,3616,2590.8846437552306
3647,3648,730.863253195871
3648,3361,4940.259510708282
3648,3698,1710.7294991295387
3672,3599,2135.12033620227
3698,1230385,4291.874481463471
3708333,10163,2325.3117893703484
3728355,3728357,342.05398330322606
3757,10048,2678.0675793283744
3757,3897,994.9577983674205
3773,1230263,3262.7904896587597
3782,3929,1031.2692973988276
3799,3408028,3272.612164329747
3808593,9457,457.7057189512279
3824,2837,5721.021373070555
3824,3957,3641.0845080670124
3881,10079,3125.856101491046
3881,3408018,2398.223615928854
3888,1230367,2543.6262623105786
3888,3897,3126.928036208033
3897,8381,1730.579931121622
3903,3757,2332.7617074637355
3907,1230373,256.3731186249012
3918676,3918677,2773.1289534017073
3918676,9138,1724.2904391470681
3918677,9139,2457.4694939948563
3928938,1100399,2422.35608057669
3928938,9237,1657.0923872346305
3928939,3618218,2652.1994422938883
3928939,9237,1029.687398246345
3928940,3928941,1838.0760343193526
3928940,8787,3985.2070490046526
3928942,1018761,5023.273633246192
3928943,1018759,1720.4320291458782
3928943,3928945,2918.1442349959375
3928944,3928943,2050.802425822452
3928945,3928942,1211.646633606626
3928946,3928947,2893.7726255673037
3928946,8782,2129.593845256137
3928946,8783,1132.6371036680696
3928948,1018762,1923.5755120487495
3928948,4079085,2006.6741310102286
3928948,8782,3125.4623259040873
3928950,3928949,362.085215036924
3928951,3928950,3514.845111187645
3928951,9226,2451.1315656809948
3928952,3928951,1645.0071898321376
3928952,3928953,1760.187588964605
3928953,9021,1075.7169587530445
3928954,1018812,1450.7946700361715
3928955,3928954,4005.710819646683
3928955,6373,2630.841217874794
3929,1230379,352.5270018135719
3949,3888,4508.36801272976
3953,10070,3758.5965409885102
3953,3949,2386.085859278823
3957,3949,987.7290140992015
3982,3408027,924.1992736919759
3982,3907,2722.892491749824
4008975,4008976,297.28249977902703
4008975,4008978,4520.011094117466
4008976,9213,3910.373083116901
4008977,4008976,937.937870839891
4008978,9015,1048.5142226958676
4008979,4008980,70.10505701399009
4008979,9430,98.53746167110918
4008980,9430,108.15887881435495
4008981,4008982,1963.8984804654408
4008981,9003,3005.3169628828305
4008982,9204,3449.4004999086524
4008982,9208,2440.8706757082437
4008983,4008984,3512.4161189599404
4008983,9208,2782.5830332414066
4008984,9009,2021.3053926020843
4008985,4008986,136.1573790667092
4008986,8778,1317.0514545928725
4008987,4008985,3564.194389371703
4008987,4008990,2495.381845387138
4008988,4008989,1934.7534135599878
4008988,8778,1963.516254509902
4008989,2524955,3263.316928938012
4008989,8776,617.1590551468429
4008990,4008991,161.70273073562117
4008991,7378,3251.904344384466
4008992,2524953,2557.7029949261773
4008993,7322,1365.1979919403293
4008994,8771,1820.1100570480396
4008994,8772,885.5560540023295
4008995,4008996,678.3855117711435
4008996,8762,3810.7899687496697
4008997,4008996,1260.974203829221
4008997,4008998,847.1655858261577
4008998,8998,1634.1793208560618
4008999,4008997,5424.791948141074
4008999,8760,1657.9945279565331
4022,3799,1942.3551793145723
4039,10169,1869.6779357154012
4039,3254,2940.7942083606854
4043,10108,3045.5346287852017
